,title,price
3240,"MAIN BEARING SET, .50/.25",43.25
3241,Mini Top White,312.50
3242,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3243,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3244,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3245,Shipping $295,295.00
3246,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3247,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3248,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3249,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3250,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3251,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3252,2-Prong Brake Light Switch,7.15
3253,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3254,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3255,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3256,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3257,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3258,6v Starter to 12v Trans Starter Bushing,4.92
3259,"Double Straps 14”, Pair",26.58
3260,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3261,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3262,Chrome Stock Style Oil Filler Cap,2.92
3263,CHROME ENGINE BREAST PLATE,10.42
3264,BLACK ENGINE BREAST PLATE,9.92
3265,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3266,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3267,Speedo & Other Instruments Bulb Holder,3.25
3268,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3269,"PRO-VELOCITY STACK COVER, PR",24.92
3270,FUEL GAUGE VIBRATOR STABILIZER,26.73
3271,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3272,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3273,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3274,"MAIN BEARING SET, .50/.25",43.25
3275,Mini Top White,312.50
3276,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3277,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3278,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3279,Shipping $295,295.00
3280,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3281,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3282,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3283,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3284,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3285,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3286,2-Prong Brake Light Switch,7.15
3287,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3288,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3289,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3290,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3291,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3292,6v Starter to 12v Trans Starter Bushing,4.92
3293,"Double Straps 14”, Pair",26.58
3294,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3295,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3296,Chrome Stock Style Oil Filler Cap,2.92
3297,CHROME ENGINE BREAST PLATE,10.42
3298,BLACK ENGINE BREAST PLATE,9.92
3299,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3300,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3301,Speedo & Other Instruments Bulb Holder,3.25
3302,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3303,"PRO-VELOCITY STACK COVER, PR",24.92
3304,FUEL GAUGE VIBRATOR STABILIZER,26.73
3305,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3306,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3307,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3308,"MAIN BEARING SET, .50/.25",43.25
3309,Mini Top White,312.50
3310,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3311,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3312,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3313,Shipping $295,295.00
3314,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3315,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3316,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3317,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3318,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3319,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3320,2-Prong Brake Light Switch,7.15
3321,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3322,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3323,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3324,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3325,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3326,6v Starter to 12v Trans Starter Bushing,4.92
3327,"Double Straps 14”, Pair",26.58
3328,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3329,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3330,Chrome Stock Style Oil Filler Cap,2.92
3331,CHROME ENGINE BREAST PLATE,10.42
3332,BLACK ENGINE BREAST PLATE,9.92
3333,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3334,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3335,Speedo & Other Instruments Bulb Holder,3.25
3336,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3337,"PRO-VELOCITY STACK COVER, PR",24.92
3338,FUEL GAUGE VIBRATOR STABILIZER,26.73
3339,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3340,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3341,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3342,"MAIN BEARING SET, .50/.25",43.25
3343,Mini Top White,312.50
3344,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3345,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3346,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3347,Shipping $295,295.00
3348,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3349,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3350,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3351,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3352,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3353,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3354,2-Prong Brake Light Switch,7.15
3355,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3356,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3357,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3358,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3359,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3360,6v Starter to 12v Trans Starter Bushing,4.92
3361,"Double Straps 14”, Pair",26.58
3362,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3363,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3364,Chrome Stock Style Oil Filler Cap,2.92
3365,CHROME ENGINE BREAST PLATE,10.42
3366,BLACK ENGINE BREAST PLATE,9.92
3367,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3368,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3369,Speedo & Other Instruments Bulb Holder,3.25
3370,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3371,"PRO-VELOCITY STACK COVER, PR",24.92
3372,FUEL GAUGE VIBRATOR STABILIZER,26.73
3373,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3374,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3375,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3376,"MAIN BEARING SET, .50/.25",43.25
3377,Mini Top White,312.50
3378,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3379,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3380,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3381,Shipping $295,295.00
3382,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3383,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3384,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3385,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3386,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3387,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3388,2-Prong Brake Light Switch,7.15
3389,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3390,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3391,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3392,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3393,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3394,6v Starter to 12v Trans Starter Bushing,4.92
3395,"Double Straps 14”, Pair",26.58
3396,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3397,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3398,Chrome Stock Style Oil Filler Cap,2.92
3399,CHROME ENGINE BREAST PLATE,10.42
3400,BLACK ENGINE BREAST PLATE,9.92
3401,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3402,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3403,Speedo & Other Instruments Bulb Holder,3.25
3404,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3405,"PRO-VELOCITY STACK COVER, PR",24.92
3406,FUEL GAUGE VIBRATOR STABILIZER,26.73
3407,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3408,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3409,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3410,"MAIN BEARING SET, .50/.25",43.25
3411,Mini Top White,312.50
3412,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3413,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3414,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3415,Shipping $295,295.00
3416,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3417,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3418,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3419,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3420,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3421,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3422,2-Prong Brake Light Switch,7.15
3423,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3424,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3425,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3426,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3427,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3428,6v Starter to 12v Trans Starter Bushing,4.92
3429,"Double Straps 14”, Pair",26.58
3430,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3431,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3432,Chrome Stock Style Oil Filler Cap,2.92
3433,CHROME ENGINE BREAST PLATE,10.42
3434,BLACK ENGINE BREAST PLATE,9.92
3435,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3436,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3437,Speedo & Other Instruments Bulb Holder,3.25
3438,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3439,"PRO-VELOCITY STACK COVER, PR",24.92
3440,FUEL GAUGE VIBRATOR STABILIZER,26.73
3441,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3442,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3443,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3444,"MAIN BEARING SET, .50/.25",43.25
3445,Mini Top White,312.50
3446,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3447,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3448,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3449,Shipping $295,295.00
3450,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3451,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3452,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3453,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3454,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3455,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3456,2-Prong Brake Light Switch,7.15
3457,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3458,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3459,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3460,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3461,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3462,6v Starter to 12v Trans Starter Bushing,4.92
3463,"Double Straps 14”, Pair",26.58
3464,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3465,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3466,Chrome Stock Style Oil Filler Cap,2.92
3467,CHROME ENGINE BREAST PLATE,10.42
3468,BLACK ENGINE BREAST PLATE,9.92
3469,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3470,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3471,Speedo & Other Instruments Bulb Holder,3.25
3472,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3473,"PRO-VELOCITY STACK COVER, PR",24.92
3474,FUEL GAUGE VIBRATOR STABILIZER,26.73
3475,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3476,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3477,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3478,"MAIN BEARING SET, .50/.25",43.25
3479,Mini Top White,312.50
3480,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3481,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3482,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3483,Shipping $295,295.00
3484,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3485,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3486,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3487,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3488,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3489,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3490,2-Prong Brake Light Switch,7.15
3491,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3492,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3493,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3494,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3495,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3496,6v Starter to 12v Trans Starter Bushing,4.92
3497,"Double Straps 14”, Pair",26.58
3498,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3499,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3500,Chrome Stock Style Oil Filler Cap,2.92
3501,CHROME ENGINE BREAST PLATE,10.42
3502,BLACK ENGINE BREAST PLATE,9.92
3503,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3504,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3505,Speedo & Other Instruments Bulb Holder,3.25
3506,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3507,"PRO-VELOCITY STACK COVER, PR",24.92
3508,FUEL GAUGE VIBRATOR STABILIZER,26.73
3509,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3510,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3511,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3512,"MAIN BEARING SET, .50/.25",43.25
3513,Mini Top White,312.50
3514,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3515,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3516,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3517,Shipping $295,295.00
3518,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3519,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3520,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3521,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3522,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3523,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3524,2-Prong Brake Light Switch,7.15
3525,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3526,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3527,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3528,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3529,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3530,6v Starter to 12v Trans Starter Bushing,4.92
3531,"Double Straps 14”, Pair",26.58
3532,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3533,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
